-19585848294.677517 -56219394713.883186
-53016180374.105194 -28190092664.617817
-58548653310.647682 15459495052.232792
-32735216453.745888 51548619038.829514
11088448476.481964 60565507427.373909
49686937114.653236 37215388625.321289
62246007493.955444 -6497158245.465332
41596261250.896515 -47432972698.911461
-1712310745.332970 -63568179322.396263
-44791558446.128723 -45843430530.708237
-64512225992.054893 -3237334964.079056
-49922697132.101242 41770537178.832230
-8321128929.347481 65060715821.819473
38380754975.451782 53800328278.048080
65198754902.741989 13506728631.814926
57443319649.114525 -34636031584.742455
18760312537.861183 -64914142768.608574
-30553108181.558029 -60819655151.543945
-64197509896.586029 -24046807424.899956
-63898562607.480461 26151572644.776520
-29330127926.987640 63042435854.668846
21453762703.552055 66650763440.733284
61445547046.299690 34573426644.753990
69048714462.818176 -16484647461.664070
39739353076.667130 -59406593144.321053
-11271687970.386665 -71066839909.111298
-56928501455.354584 -44790319553.080231
-72681751933.536224 5844677676.860046
-49688772291.648132 54017408610.761284
235563726.291107 73872457841.899246
50682669140.429634 54397465643.028030
74620552428.324097 5521749758.645927
58879737559.684494 -46936840649.653786
11391615160.139633 -74910393875.657578
-42795645486.151817 -63099784298.399208
-74729261788.576752 -17336870218.876472
-67022932358.942383 38277908952.667717
-23319080748.477730 74067496046.706390
33405474289.418236 70615905667.398483
72918615293.547562 29298795590.314766
73847086032.857117 -28203094818.699341
35235812089.321404 -71279414014.556885
-22698303810.073746 -76686764940.487045
-69150037303.363113 -41089450284.160515
-79107384792.213409 16921262787.546211
-46818833930.188766 66534032567.870003
10904589158.844780 81083767768.026703
63438377586.826492 52383176411.665787
82593330555.980743 -4683164200.235771
57742069551.054977 -59873484491.254753
1706077422.883873 -83616283286.708893
-55853179412.788986 -62855773288.446609
-84135811108.235977 -8224375280.099625
-67685504183.397202 51394657711.333427
-14831386494.549995 84138236948.334503
46518414866.321121 72193720685.016754
83613164133.935028 21485443184.463036
76344403124.047104 -41248153288.051369
28143822345.287308 -82553597669.339874
-35610665476.909874 -80103326402.959747
-80956043116.326889 -34763026390.344551
-83438323396.659637 29635694127.533401
-41299072480.140305 78820582168.718353
23355769940.991753 86319537127.016327
76150924170.625061 47707788695.247200
88719659838.857422 -16806028069.657013
53945115045.590630 -72954432990.299164
-10024004275.478653 -90614157182.862091
-69242128829.240982 -59967407260.503586
-91981475801.499069 3049412031.782219
-65731741269.463791 65028664717.765030
-4076098059.601662 92803232717.190231
60332277622.470276 71196216263.277313
93064385036.586761 11309195031.098991
76320254219.827347 -55174714266.789520
18605138863.964005 -92753378610.477936
-49581131941.807915 -81064893787.461075
-91862274424.592728 -25918064613.836266
-85393076442.642990 43579974759.632713
-33201277505.093063 90386851641.512390
37202825974.557388 89269922876.557755
88326686367.129089 40407557062.561745
92662997617.699661 -30484237166.898872
47489468272.696480 -85685205375.548798
-23461535249.519615 -95542559963.841995
-82469714192.974564 -54399677703.226089
-97881799376.741272 16174608416.526031
-61091272461.032631 78691399112.808380
8665672306.349068 99657053586.014191
74365302889.822571 67518079833.022400
100848007754.244230 -979017796.286812
73634985434.298447 -69510274039.594147
6839258018.396980 -101437873172.870970
-64148889849.264961 -79398247682.244843
-101413544087.033480 -14741535981.537903
-84765806424.284927 58307353385.865570
-22678972374.559914 100765731386.456590
52015364967.701622 89697583571.086655
99489072047.785492 30601807857.749733
94155773625.756516 -45305968741.422737
38459685864.096115 -97582213370.523575
-38215375181.166046 -98105122052.893921
-95047871212.886261 -46201978376.883202
-101513189498.971600 30782760495.396217
-53778116957.219063 91892861604.368988
23050044090.584908 104350599956.971650
88128105287.516830 61137926836.755669
106591271063.051090 -15061645397.554939
68231961854.420006 -83768604921.110855
-6864221515.066658 -108212624820.655810
-78833394859.556610 -75011837994.342133
-109195777167.275830 -1493612734.990997
-81430563275.542206 73345463607.455826
-9961580616.607529 109525704930.188450
67331649232.929153 87442861752.442032
109191388859.234010 18488053309.694672
93005489408.904495 -60822508206.994064
27020371810.759392 -108185931576.008590
-53852158317.950554 -98077539767.187927
-106506649438.862490 -35505178859.045418
-102620737086.738170 46458096488.058205
-43888758761.412086 104155137490.733060
38680992493.589394 106599715095.840480
101137306831.019840 52117382921.443634
109982279281.420350 -30564459757.430542
60137658824.809486 -97463393932.296783
-22154804544.625465 -112739650858.236620
-93147941606.471375 -67896880194.157318
-114846690647.766830 13500755044.501923
-75343376003.135681 88209751511.834335
4653171967.234909 116282101218.577850
82671808281.063202 82426856030.740646
117028605773.149110 4335257583.124115
89098750644.186737 -76561175539.398087
13410341073.927185 -117073102410.135350
-69908864270.639450 -95312542520.938217
-116406792545.012120 -22516714350.944702
-101024088058.324080 62749674175.069931
-31598186191.835419 115025282434.960110
55122008846.624619 106191926272.117460
112928656924.672180 40598091425.442284
110777573053.303730 -47067665775.395500
49459650364.918449 -110121524707.409820
-38631602354.649498 -114745798734.608570
-106613034578.948350 -58126332245.842323
-118064887014.727840 29861679237.791100
-66542220318.596474 102416862349.840060
20808382548.980431 120706873398.019530
97551168272.471954 74652376217.709869
122647761430.018890 -11524526600.338608
82403201219.839081 -92038525032.448029
-2064938907.810135 -123867715143.767500
-85905816547.619278 -89742792006.735764
-124351226277.770940 -7513870574.159958
-96621288569.954651 79184108011.342438
-17154053962.831207 124087254982.505220
71908487807.991684 102991211930.134260
123069342897.796750 26796781562.571899
108807789395.263790 -64117882117.108688
36382607355.898849 -121295697657.056270
-55854843206.599091 -114029265149.165590
-118769248055.146790 -45851841564.863991
-118617194043.098220 47165312593.839745
-55144927916.486862 115497669303.454650
38098360425.251587 122536716559.455610
111493377987.307970 64202823200.103111
125756813026.429140 -28705902588.661049
72967376674.217072 -106773496536.013370
-19042397227.508713 -128250535285.559010
-101359787213.196950 -81381706865.983643
-129995214149.575380 9164522470.612747
-89390573307.962311 95278555833.552460
-869162675.235641 130972641134.989440
88560525610.227341 96940740774.346649
131169223111.625720 10998572200.998459
103981333612.430760 -81240681733.616104
21162459561.874176 -130576108678.707820
-73358087475.990265 -110464177814.482180
-129189285253.167690 -31298794461.870331
-116344128540.194200 64955672805.896133
-41345147602.991638 127009646039.430570
56079996680.342148 121579380880.132950
124043026239.873020 51239080979.648376
126131761745.621430 -46780984360.254013
60918541248.350227 -120300208060.245670
-37111641264.308754 -129967000879.756360
-115796894263.350070 -70322253667.985931
-133054979107.086320 27127745036.937515
-79390114087.294205 110553650225.881470
16887517656.920044 135369952075.149980
104595814656.296280 88063576453.698730
136890747888.755510 -6451279552.564713
96286033331.593048 -97953379334.523041
4118912182.980011 -137600937196.668330
-90660838435.990097 -104003186948.400650
-137488974459.280940 -14759639268.081146
-111163408333.173920 82757008201.478592
-25406509091.482315 136548309303.813780
74284817909.426132 117718082174.902730
134777467059.527400 35994550557.956055
123621935105.740110 -65291073297.221481
46458616453.509140 -132180097758.138280
-55826193761.495575 -128833345207.580930
-128764993082.910870 -56733789806.933182
-133314630648.310580 45943924843.213043
-66755791684.504448 124546070952.484710
35701027670.336494 137032315475.938050
119542327631.098720 76461387830.956177
139957370734.013180 -25156947187.853271
85788791562.691833 -113777757464.179600
-14373461150.971802 -142065429209.383060
-107281240545.936890 -94678060328.695953
-143336972282.568510 3414311991.320648
-103071483380.736050 100086398832.319080
-7655176212.891876 143757487520.858030
92231421417.092850 110913958037.135130
143317595833.574830 18768493324.410202
118153352083.422730 -83758859889.592422
29858348860.903275 -142013147196.756710
-74715394888.534302 -124740849928.229870
-139845284149.525360 -40857085326.353668
-130631280223.461620 65151575155.931992
-51697096588.774796 136820472465.486340
55121530577.327972 135783422763.541410
132950498608.328570 62311248687.259384
140160292598.755250 -44682660868.088745
72633300421.976471 -128252433790.078200
-33895301729.234390 -143729399431.717830
-122748564661.880250 -82598321068.123596
-146462980512.932010 22822370449.108841
-92143102559.152161 116466290879.382780
11528993068.117615 148338205410.428160
109437989996.430970 101206563505.857450
149337351198.579350 -82115351.817673
109730142456.090840 -101700850350.479340
11449900068.031128 -149447946791.347080
-93296672809.557114 -117658177854.731370
-148662885334.309600 -22997687925.036499
-124938272234.862760 84271642452.435806
-34491303378.353561 146980503766.681670
74676071449.546722 131521638258.446410
144404628867.931210 45860651288.678574
137363424327.667680 -64564114600.902985
57035919044.786560 -140944589312.252930
-53993459167.565018 -142423017605.960600
-136615193466.768490 -67948010239.578079
-146664322419.795870 43024990803.868271
-78528976475.835083 131436672884.540100
31722437557.582031 150056012157.856050
125434591659.953430 88712444580.303101
152571752942.347410 -20151994053.331711
98434036520.394196 -118639722030.368640
-8381928110.001816 -154190397516.948850
-111087886822.780120 -107631779350.704860
-154896147976.237610 -3517827835.461258
-116246502566.520290 102819769556.192230
-15476098018.235992 154678686151.253510
93880693218.154327 124222220308.279050
153533270663.995510 27420894778.245987
131506495944.235230 -84320368936.064804
39279857487.595215 -151460799868.857420
-74192615959.148941 -138050786657.810090
-148467840110.030460 -50980696265.564301
-143810765780.804630 63555054554.174957
-62451637731.142838 144566618939.406490
52468773595.776230 148746620743.069670
139774983158.160280 73621870017.496002
152823324652.641270 -40997974799.539932
84421984264.609650 -134116321765.595460
-29209595701.700699 -156010879676.881100
-127619454119.619220 -94784409815.734985
-158284530563.875980 17172913632.317627
-104643840370.171480 120318483832.965440
4959133058.262497 159624946823.216490
112252619146.623630 113937648389.269100
160018372275.198090 7359041212.658630
122606285114.085270 -103465960735.467590
19707842375.369339 -159456740876.302060
-94007258109.448593 -130593663631.566090
-157937757935.289700 -32012888844.049866
-137847522520.997590 83929635975.591141
-44199637599.264420 155464946047.109860
73290292120.105652 144319767723.252320
152047655289.747740 56193840873.073029
149966790401.389980 -62150168554.960007
67922003346.516006 -147701037450.779910
-50573597848.034164 -154749758701.719180
-142445984274.357790 -79311837018.493515
-158634881478.650120 38627926719.380463
-90292710907.478333 136309029944.217380
26383119137.059280 161593642213.642700
129322218242.690920 100796092767.746580
163603001537.267910 -13911341283.521591
110755980039.815700 -121522935048.163480
-1286530886.659149 -164645566952.769810
-112953707052.565160 -120109317310.365450
-164709728558.380950 -11416046482.387711
-128796397629.791080 103661967794.930820
-24120251450.509659 163789759772.790860
93699792315.425476 136761245125.299260
161885882282.310520 36749532453.315369
143951976453.593630 -83123601935.198547
49227392087.083664 -159004294648.104610
-71993840859.706360 -150321138759.099180
-155157164236.003330 -61477855332.867783
-155826021940.622040 60374626485.492432
-73425936760.466476 150362582358.470340
48333375461.664749 160428943180.527740
144644482746.875240 84998103814.810028
164097501855.038640 -35940407716.346848
96122733300.235138 -138032523700.864870
-23268530804.169083 -166804803121.111480
-130561934488.920490 -106730558209.116700
-168529648663.489930 10392607062.454361
-116755102090.249820 122273326798.692080
-2610893819.733658 169256693283.787230
113212472256.005800 126133098218.981200
168976566220.634980 15664354114.845901
134804890915.011150 -103430047246.148650
28689476463.434570 -167685956304.757200
-92981346478.789734 -142714816454.554020
-165387660273.984070 -41607758518.066269
-149811561140.578460 81925966937.373993
-54340970919.099869 162090593799.331540
70327464043.749939 156048494227.462710
157809765002.948240 66811635665.349731
161383973543.813840 -58252982047.954514
78943501929.324539 -152566210480.543700
-45772860820.319382 -165781621818.537540
-146386894073.417480 -90662016371.731369
-169210571889.535640 32960221377.305878
-101894785033.279910 139304568866.957730
19890532612.719254 171645679160.604860
131357603122.021940 112572023923.426030
173067699869.083560 -6641161831.277954
122626995485.348270 -122589771071.510270
6709088208.901474 -173463433933.345250
-113050009735.275390 -131996428193.836700
-172825831364.105990 -20080452945.232346
-140620916637.455440 102792143120.886780
-33392687475.312912 171154061445.384430
91874575384.330994 148445299547.782750
168453544118.460080 46565552903.230988
155419013366.082090 -80359954722.169418
59519304593.083755 -164735943233.921140
-68314809953.736740 -161496419080.670350
-160019121571.440060 -72175179333.258652
-166637100225.673980 55809161927.454132
-84455878411.525742 154327057762.815490
42916112048.123306 170806130102.861360
147689725489.603670 96286043616.094330
173974306471.784670 -29711410371.116547
107592723211.444520 -140142935560.868440
-16273005843.714737 -176118352148.447330
-131728141707.738490 -118305824989.797090
-177221080157.951510 2680581392.599838
-128358553569.258880 122492211158.136570
-10984923341.106522 177271522300.828490
112487161275.806550 137687829197.591030
176265020214.701480 24641798732.523056
146234685425.688600 -101769863761.233580
38208058414.952759 -174203278241.220890
-90401718116.874756 -153944643136.631810
-171094377641.440800 -51601936029.003265
-160768058553.852940 78448296274.006134
-64742382443.606476 166952751939.541320
65978960462.205154 166660443004.748500
161799123413.580200 77549560401.156479
171582752383.043240 -53066456573.859573
89945333545.289413 -155660400991.305600
-39786485434.030823 -175501644433.381070
-148569540047.495240 -101853746814.955060
-178389702173.897090 26217254529.482132
-113201495232.266020 140565364835.322540
12439012878.791901 180225621975.745180
131692354516.423930 123918378173.931120
180994365031.496460 1466428162.628830
133937736296.550230 -122000393981.198380
15416185273.839172 -180687271165.678410
-111544490870.996780 -143196868384.207030
-179302134169.150700 -29326801749.832458
-151637425502.086000 100384460425.872480
-43114751267.713318 176843238073.109620
88584579984.132492 159205779971.584870
173321354016.845180 56696943771.356705
165853366829.817870 -76213215151.778076
69991230386.336716 -168753697604.477230
-63342419839.835831 -171536995598.635990
-163163846888.286770 -82916904273.916885
-176219130364.358890 50047512534.419373
-95395194348.944046 156581621358.436710
36406631317.061737 179868136358.260100
149042922559.346800 107349748821.529500
182458491428.340940 -22500270290.443756
118707105576.266390 -140589537190.259090
-8410800186.227142 -183970961003.849950
-131268903780.129490 -129397146475.124970
-184392735374.081730 -5778023963.501999
-139353532760.688390 121133844253.460750
-19981565122.354202 183717528330.876560
110242261922.638760 148514118844.520840
181945636458.555420 34114813475.227768
156821341890.569030 -98656807652.377960
48092899494.530869 -179083958594.329380
-86444516141.709976 -164222584744.853700
-175145975225.052920 -61831607726.324387
-170670509919.474210 73676414457.301086
-75247888162.920029 170151687831.056820
60427105127.576691 176123362510.191100
164127518433.191100 88260362074.947266
180545240111.547180 -46774326269.048950
100789819201.619170 -157106169843.621890
-32798491363.363251 -183906327990.524320
-149126447362.846500 -112759703242.763140
-186183097987.926510 18582211434.957031
-124096582659.902950 140233042903.324890
4209802494.021042 187358469834.765320
130476282752.593080 134730603875.931400
187421933797.583890 10233218793.075821
144595924063.227720 -119911840414.291780
24660648164.226700 -186369633800.509830
-108600416182.793120 -153631120827.875950
-184204410411.448970 -38986112450.200302
-161779576232.233610 96607385314.700394
-53123590746.616409 180935803323.761020
84002416857.120224 168989832748.696720
176580013211.499360 66987934901.553207
175215918903.207820 -70859065377.039291
80495386147.517838 -171159823084.338780
-57254338007.213943 -180417642546.873750
-164704479516.134490 -93564084722.412674
-184560849886.916750 43268239380.626450
-106114569359.412320 157249534367.126530
28983297166.780197 187617648612.920380
148836647862.611450 118070263580.152180
189566593669.712800 -14484071048.002533
129357945799.020630 -139513354128.948430
143351918.304138 -190392834452.950530
-129332790519.574810 -139908200338.226680
-190088222436.164980 -14811872515.566483
-149655846563.159420 118353392287.844210
-29433902054.654678 188651378477.295260
106638554378.575500 158540343474.718020
186087719297.098690 43921889371.089951
166506167239.027710 -94256262314.873886
58188848939.296875 -182409442869.812100
-81278694349.781494 -173503159294.414890
-177635472716.518620 -72148886896.398300
-179486842849.742400 67781797232.428177
-85717721773.696335 171791361342.322750
53844838104.453293 184418705776.162080
164909153308.117130 98813196759.233658
188266448094.901790 -39549935193.511459
111355780359.558460 -157027208674.899050
-24981570105.708389 -191004192475.651150
-148189987801.749820 -123269052392.790160
-192612656382.176610 10226084636.975815
-134480172327.941710 138447798716.218260
-4628834876.062332 193079284732.626740
127856508506.493090 144920327086.720490
192398342180.191160 19494682562.907684
154525155543.118230 -116477220406.976060
34282664217.396851 -190570964363.901370
-104375918461.302490 -163235147092.311800
-187605167727.919950 -48904231476.768646
-170996011812.920410 91623081848.183258
-63271615746.343872 183515817759.147830
78293271144.406281 177759019914.602630
178324555745.843750 77298358629.575577
183481308345.318120 -64464688974.760269
90899835638.009109 -172059684412.656740
-50218717659.430862 -188126152628.235170
-164756013038.468380 -103993769990.191510
-191663202206.059690 35639436614.563034
-116500733362.611340 156454662911.190250
20813122390.267059 194068677789.241330
147202834216.642030 128344630529.034520
195325529432.756650 -5827734341.557327
139453164916.708010 -137053535695.350540
9227610979.155762 -195423554302.599430
-126065278630.102660 -149758282218.302670
-194359473336.284700 -24263173544.949417
-159196589326.507350 114301736946.942790
-39189128474.286392 192136966250.126830
101831375421.670700 167709746003.117650
188766664598.265440 53916106293.809097
175244826855.419460 -88727048181.468277
68355731573.934525 -184266102842.853760
-75065569875.841415 -181754651368.696170
-178659627649.936550 -82421156671.082840
-187198079933.727360 60927262061.458755
-96027587334.216629 171978265879.776610
46395477500.635757 191540274011.066190
164259551992.178280 109092796977.005310
194752918788.450930 -31556105212.185303
121537626480.130330 -155547315835.166810
-16497059235.257767 -196814406912.637910
-145891432027.692260 -133286466470.645600
-197709982110.874510 1307754170.858063
-144267719126.434970 135347532382.348250
-13921429348.708038 197431841758.748750
123976683040.982360 154414236673.070620
195979197698.790650 29099686045.689392
163663733877.070470 -111845028213.130460
44136330974.240829 -193358294866.460080
-99023402613.091660 -171959171992.870390
-189582387535.497830 -58941344798.223343
-179249111789.852540 85586914884.903061
-73425916071.150879 184671673251.492130
71614504484.276855 185488033469.499240
178653184779.355900 87502977232.788361
190636621480.066310 -57188474651.609955
101087731069.717180 -171560640645.648190
-42394004259.444778 -194662012445.908110
-163434255108.758150 -114098164439.832090
-197538004649.475710 27318641450.314423
-126455546132.920670 154320508637.348820
12051782095.918350 199245227734.716710
144271880218.625920 138084905830.785980
199771271539.735960 3315863794.676666
148915491240.276820 -133346543051.469770
18692814512.248581 -199110773212.685610
-121608025403.815170 -158881200600.438630
-197265462016.446260 -33987364665.990372
-167920987910.034820 109124838627.509050
-49108135480.650436 194244161483.217380
95970074525.897629 175979238383.053740
190062748838.095830 63964624050.738388
183006111816.543520 -82220974458.353653
78467748231.730698 -184744071869.524540
-67958472740.679245 -188957851746.150570
-178317823682.558070 -92530383869.822693
-193797058468.930020 53266717059.733612
-106067891113.446820 170820376026.650540
38232568763.745804 197492924229.120270
162294572141.561280 118998626611.286240
200021429089.327850 -22945086015.691757
131244438482.501750 -152789480311.456180
-7494992905.056870 -201365496245.581730
-142360109556.855470 -142731141044.892150
-201515105788.569460 -8025862297.410278
-153388966405.132690 131067089125.271330
-23525056487.279968 200467366163.574650
118976313662.777860 163152990151.384890
198226542836.694400 38910145371.287949
171963528541.636050 -106158556159.003590
54089218073.972366 -194804043933.266780
-92689050955.840652 -179766504750.192540
-190218362874.525970 -68971449360.423676
-186513781918.808170 78647049294.310364
-83467646139.554810 184494978298.737490
64115350043.375671 192163460956.875790
177666211811.871700 97490784942.627975
196680141245.752870 -49179808408.004227
110956537122.183930 -169771044368.671810
-33928825550.511139 -200035142624.367920
-160854892336.208500 -123783778586.727310
-202206687265.423220 18452822178.297867
-135895080976.117400 150969344537.149570
2843699251.813965 203180040292.368770
140171861807.522220 147217181291.073490
202947608235.420780 12805710951.727249
157681427116.887150 -128525440832.248310
28402200121.170517 -201508994678.730960
-116098244239.798450 -167224194725.589660
-198871012708.847900 -43852742200.807205
-175787277501.589140 102963199143.601090
-59065051324.295822 195047654035.282590
89197566511.094894 183318242312.212550
190060014915.716160 73948136029.361420
189770751635.600040 -74882483920.341370
88412846408.180725 -183936179279.583740
-60102484427.819153 -195104849462.862950
-176711059702.844180 -102372410887.301300
-199287209208.097500 44944994418.393188
-115742959389.949300 168426197142.127380
29499813438.585220 202291342087.442200
159129520586.587590 128444029712.309080
204097764665.506320 -13858579126.356720
140399054043.350650 -148875068029.157590
1885779556.039703 -204694124512.746770
-137722670394.011900 -151535822674.456850
-204075283169.252320 -17639597505.563904
-161786922079.772640 125737600282.477330
-33309033743.438538 202243355867.383060
112990187613.995150 171090144700.056490
199207707726.254240 48800633392.841843
179388867930.958470 -99555404440.736740
64021887986.598343 -194984906393.572450
-85512421402.864365 -186632400000.067630
-189598631373.233430 -78881790728.941788
-192776290614.666990 70944138465.061264
-93291383362.573624 183079540538.784790
55936692732.762650 197782604472.718570
175465094591.754090 107164291339.675480
201620155951.908020 -40578946287.535370
120417244062.978840 -166799340478.370060
-24961957104.409378 -204264703524.267820
-157132655026.819890 -132970577050.058120
-205699102685.568970 9178436218.900131
-144748712980.180510 146521450308.372990
-6677805602.674591 205913416437.864440
135027842457.996090 155680618707.687990
204904982618.777340 22512418369.718948
165700235468.260860 -122719285912.074660
38231077184.617783 -202678437630.814610
-109668175231.182660 -174746879663.668640
-199245696386.577090 -53740046978.695206
-182765611785.799650 95951416873.233353
-68946744269.394852 194625888549.646510
81649973465.584671 189707571230.824710
188845251414.555730 83760292556.289185
195530274958.150020 -66848383292.651123
98092068009.066116 -181936980030.998470
-51634257867.260422 -200197878165.128970
-173941035435.719730 -111856232156.430860
-203681395376.023190 36097760588.457535
-124970248360.577680 164903912108.781560
20331069604.878403 205958880581.065920
154878366017.588810 137355378957.080870
207015565307.251190 -4427828100.474060
148937160054.167110 -143923104850.680880
11517414702.341858 -206843953755.167020
-132102442272.408050 -159645851117.676120
-205443874394.287600 -27409768468.602676
-169416856617.809140 119485918247.814770
-43154569214.006973 202822487671.076350
106147887693.026170 178191117180.106110
198994249748.447420 58657945895.923203
185915467864.982210 -92167079898.921616
73827382725.461029 -193980832459.990750
-77626131353.709167 -192542961396.509430
-187810999926.280520 -88572273817.263580
-198033154370.755650 62611094752.105103
-102804466837.485550 180520442541.966310
47210927124.182083 202352354695.645970
172151569299.603420 116438792374.421200
205473828746.641750 -31516960144.692566
129393575840.051070 -162753259667.758790
-15622355793.017746 -207377966964.150450
-152380576485.306640 -141591128813.893460
-208052406868.023320 -378449375.832031
-152958216862.361880 141094441569.521510
-16390308018.089951 207492112720.264890
128961275961.157640 163426501006.611480
205699411327.625430 32317930464.308914
172932950168.774510 -116052606943.804520
48066454446.758682 -202683983739.500180
-102444644176.127210 -181420222099.593140
-198462812861.927250 -63542012669.609848
-188837010478.716250 88217827462.918198
-78652294811.355713 193060087273.853210
73456348863.062836 195138356081.210540
186507061795.620330 93307100580.484146
200285920118.919830 -58247651988.509476
107418880497.364290 -178841875620.227020
-42681911487.188232 -204248218091.904020
-170109329073.745970 -120903261147.357440
-207000812721.930110 26851495823.690140
-133679551741.863420 160360620320.807190
10850416573.670883 208526464785.447690
149653043572.754760 145671228934.829960
208815240916.182650 5226232469.250549
156806396971.522520 -138049650588.505160
21282843012.371033 -207864577705.898130
-125618877479.861020 -167018220393.296810
-205679301694.445980 -37223863404.113663
-176245326685.857940 112434139042.731160
-52954369768.905716 202271605105.377560
98573393032.095627 184432176438.045140
197660977449.503170 68380633708.486557
191529398772.467930 -84118676980.455002
83410683160.493729 -191874093384.273440
-69155620325.801224 -197494090017.174350
-184944657480.106540 -97954853044.810211
-202290073807.698090 53772934764.845947
-111926322388.108870 176913206804.206360
38061885879.423904 205888121039.988770
167826872486.446200 125241634696.943010
208266128335.482540 -22115749197.855545
137821198449.129390 -157739101678.993800
-6029253947.913849 -209409253928.470890
-146709341560.033870 -149589764691.456090
-209310010141.471010 -10101982166.688141
-160476878868.214780 134802687260.759610
-26182023779.142349 207968311874.954220
122089495812.375750 170417304158.884220
205391480801.974880 42115190839.729630
179351413773.555690 -108644968414.863110
57806630327.099472 -201594205224.372710
-94548703520.462326 -187225549840.371060
-196598455813.683930 -73162883260.840408
-193992346719.215760 79884223401.082230
-88092443612.625076 190433357725.093780
64738477029.066330 199611016788.979740
183135019835.084840 102506305760.800290
204047596980.575810 -49201322243.981171
116318497201.084660 -174746322111.308200
-33364990303.464935 -207275154563.240940
-165316662375.065280 -129446593313.636610
-209273950936.019590 17323536022.927811
-141812211093.634770 154901663961.122800
1172276796.384674 210031562428.269960
143562846014.912990 153341478878.029270
209542957371.024080 14992776141.606384
163965479244.525360 -131367258392.080470
31075490805.440216 -207810528963.519170
-118387083338.463070 -173620662419.284670
-204844083724.615110 -46980188464.944809
-182249227706.310300 104699206328.656780
-62612215128.063644 200660785585.524780
90384758627.102158 189799470642.958340
195285055946.704010 77878507073.329926
196226093791.339870 -75528634306.022522
92688147040.707855 -188748430286.265320
-60218984608.515106 -201490479293.301180
-181089372168.306120 -106952907744.769550
-205560921545.893130 44546692681.713577
-120587779449.646220 172353045755.501160
28604831823.381973 208412818593.375490
